m,n,p_m,p_n,k,Div,LaRue,Base,Modulator,Drain,Λ Ratio,Nearest Zero,Resonance,λ_P(k),λ_P(m*n),Normalized_Div
26,80,101,409,2754,-2.4594208634425567e+62,-2.761671490106506e+67,112289.5041,2.761671490106506e+67,553.7464,0.767433,3287.773092,2.4594208634425567e+62,4.615121,10.628836,-1.0
26,81,101,419,2834,-3.58518906692876e+64,-4.124221120925634e+69,115034.9687,4.124221120925634e+69,567.8684,0.764362,3367.769444,3.58518906692876e+64,4.615121,10.652991,-1.0
26,82,101,421,2850,-9.758945421692922e+64,-1.127978549044336e+70,115584.0616,1.127978549044336e+70,570.8437,0.76376,3383.871212,9.758945421692922e+64,4.615121,10.657753,-1.0
26,83,101,431,2930,-1.4233517653649357e+67,-1.684245401178206e+72,118329.5263,1.684245401178206e+72,584.9893,0.760804,3464.083832,1.4233517653649357e+67,4.615121,10.681229,-1.0
26,84,101,433,2947,-3.87433078024473e+67,-4.605750934950472e+72,118878.6192,4.605750934950472e+72,587.9564,0.760224,3480.682916,3.87433078024473e+67,4.615121,10.685858,-1.0
26,85,101,439,2995,-7.720996197009976e+68,-9.305800000377964e+73,120525.898,9.305800000377964e+73,596.5179,0.758505,3528.351825,7.720996197009976e+68,4.615121,10.69962,-1.0
26,86,101,443,3028,-5.686733276673712e+69,-6.916437248789744e+74,121624.0839,6.916437248789744e+74,602.2737,0.757376,3560.776183,5.686733276673712e+69,4.615121,10.70869,-1.0
26,87,101,449,3076,-1.1334805983214642e+71,-1.3972569787971703e+76,123271.3626,1.3972569787971703e+76,610.8381,0.755707,3609.283333,1.1334805983214642e+71,4.615121,10.722143,-1.0
26,88,101,457,3141,-6.115104303433513e+72,-7.672482823035546e+77,125467.7344,7.672482823035546e+77,622.2209,0.753528,3673.159176,6.115104303433513e+72,4.615121,10.739804,-1.0
26,89,101,461,3174,-4.504657486356371e+73,-5.701361200135496e+78,126565.9202,5.701361200135496e+78,627.9757,0.752457,3705.129228,4.504657486356371e+73,4.615121,10.748519,-1.0
26,90,101,463,3190,-1.2260337978600288e+74,-1.558473023302482e+79,127115.0131,1.558473023302482e+79,630.9002,0.751927,3721.29604,1.2260337978600288e+74,4.615121,10.752848,-1.0
26,91,101,467,3222,-9.031397516898377e+74,-1.1579443671086394e+80,128213.199,1.1579443671086394e+80,636.6401,0.750874,3753.186449,9.031397516898377e+74,4.615121,10.76145,-1.0
26,92,101,479,3321,-3.5717120111016984e+77,-4.6970783372632464e+82,131507.7566,4.6970783372632464e+82,653.7009,0.747787,3850.170202,3.5717120111016984e+77,4.615121,10.786821,-1.0
26,93,101,487,3387,-1.9284504063644986e+79,-2.5784178054583268e+84,133704.1283,2.5784178054583268e+84,665.1096,0.745786,3914.219923,1.9284504063644986e+79,4.615121,10.803385,-1.0
26,94,101,491,3420,-1.4209125826298086e+80,-1.9154230435061574e+85,134802.3142,1.9154230435061574e+85,670.8617,0.744801,3946.878984,1.4209125826298086e+80,4.615121,10.811565,-1.0
26,95,101,499,3485,-7.674040909485381e+81,-1.051333519931359e+87,136998.6859,1.051333519931359e+87,682.2789,0.742864,4010.361019,7.674040909485381e+81,4.615121,10.827727,-1.0
26,96,101,503,3519,-5.654828632088524e+82,-7.809141442674737e+87,138096.8717,7.809141442674737e+87,688.0295,0.74191,4042.70248,5.654828632088524e+82,4.615121,10.835711,-1.0
26,97,101,509,3568,-1.128244817594718e+84,-1.5766561361252123e+89,139744.1505,1.5766561361252123e+89,696.6157,0.740499,4090.591266,1.128244817594718e+84,4.615121,10.847569,-1.0
26,98,101,521,3668,-4.4696906718124995e+86,-6.393387792818675e+91,143038.7081,6.393387792818675e+91,713.7196,0.737741,4187.200719,4.4696906718124995e+86,4.615121,10.870871,-1.0
26,99,101,523,3685,-1.216501207351483e+87,-1.7467473330748246e+92,143587.801,1.7467473330748246e+92,716.6346,0.737289,4203.280814,1.216501207351483e+87,4.615121,10.874702,-1.0
26,100,101,541,3835,-9.577445909219571e+90,-1.4225345680075228e+96,148529.6374,1.4225345680075228e+96,742.2551,0.733325,4347.788735,9.577445909219571e+90,4.615121,10.90854,-1.0
27,27,103,103,525,0.9999255,28836.1033,28838.2519,2.1486,0.0,1.0,844.166197,0.928726,4.634729,9.269458,0.49998137
27,28,103,107,551,0.9960848,29840.8917,29958.184,16.1674,101.1249,0.991847,876.600826,0.573597,4.634729,9.307558,0.49901928
27,29,103,109,564,0.9946265,30354.1607,30518.1501,44.7254,119.264,0.987931,893.119118,0.697471,4.634729,9.326077,0.498653
27,30,103,113,590,0.98520876,31170.1157,31638.0822,336.1283,131.8383,0.9804,926.551553,0.635847,4.634729,9.362117,0.49627464
27,31,103,127,683,-9.54203896,-339294.3386,35557.8446,374702.5493,149.6339,0.956761,1041.621528,8.873416,4.634729,9.478916,-0.90514169
27,32,103,131,709,-75.69927065,-2776480.946,36677.7767,2813000.1405,158.5822,0.950675,1073.570353,75.5308,4.634729,9.509926,-0.98696207
27,33,103,137,750,-1494.83668909,-57338459.721,38357.6749,57376649.0054,168.3905,0.942022,1123.101117,1494.653273,4.634729,9.55471,-0.99933148
27,34,103,139,763,-4066.86115751,-158272642.2728,38917.6409,158311385.8979,174.0158,0.939255,1138.992342,4066.542839,4.634729,9.569203,-0.99975417
27,35,103,149,832,-571426.52023415,-23838469412.9905,41717.4712,23838510943.7005,186.7612,0.926215,1221.692242,571426.103447,4.634729,9.638675,-0.99999825
27,36,103,151,845,-1554468.41497065,-65718940914.5903,42277.4373,65718983000.428,191.5996,0.923753,1237.977299,1554468.106087,4.634729,9.652009,-0.99999936
27,37,103,157,887,-30443355.43760558,-1338208787133.8645,43957.3354,1338208830891.04,200.1599,0.916634,1287.410027,30443354.874871,4.634729,9.690975,-0.99999997
27,38,103,163,928,-596868915.4828752,-27239446135213.62,45637.2336,27239446180642.227,208.6287,0.909885,1335.694975,596868915.15168,4.634729,9.728479,-1.0
27,39,103,167,956,-4360934508.807985,-203904937571785.1,46757.1657,203904937618327.34,214.895,0.905575,1368.330193,4360934508.326091,4.634729,9.752723,-1.0
27,40,103,173,999,-85631010813.85152,-4147714742724441.0,48437.0639,4147714742772655.0,223.2145,0.899373,1418.696964,85631010813.14552,4.634729,9.788021,-1.0
27,41,103,179,1042,-1682943442349.9407,-8.434401266839403e+16,50116.9621,8.434401266844392e+16,231.5105,0.893461,1467.70399,1682943442349.4065,4.634729,9.822115,-1.0
27,42,103,181,1055,-4579005614202.572,-2.320499384084781e+17,50676.9281,2.3204993840852858e+17,235.2778,0.891552,1483.03296,4579005614202.042,4.634729,9.833226,-1.0
27,43,103,191,1127,-651625956968426.2,-3.484684387531627e+19,53476.7584,3.4846843875316322e+19,248.0704,0.882423,1564.915788,651625956968425.6,4.634729,9.887002,-1.0
27,44,103,193,1142,-1773213488886614.8,-9.581864872179589e+19,54036.7245,9.581864872179594e+19,251.6933,0.880677,1582.329487,1773213488886614.2,4.634729,9.897419,-1.0
27,45,103,197,1170,-1.2981383842536736e+16,-7.160097305523483e+20,55156.6566,7.160097305523483e+20,257.5588,0.877257,1614.710628,1.2981383842536736e+16,4.634729,9.917933,-1.0
27,46,103,199,1185,-3.531842125519097e+16,-1.9678231492427461e+21,55716.6226,1.9678231492427461e+21,261.0021,0.875583,1631.194815,3.531842125519097e+16,4.634729,9.928034,-1.0
27,47,103,211,1273,-1.3583409947225268e+19,-8.024592171908602e+23,59076.419,8.024592171908602e+23,276.3856,0.866004,1730.023873,1.3583409947225268e+19,4.634729,9.986587,-1.0
27,48,103,223,1361,-5.239923918839499e+21,-3.2716101804595053e+26,62436.2153,3.2716101804595053e+26,291.9599,0.857145,1828.21127,5.239923918839499e+21,4.634729,10.041901,-1.0
27,49,103,227,1390,-3.842999892109455e+22,-2.442462677209978e+27,63556.1474,2.442462677209978e+27,297.8373,0.854336,1860.541388,3.842999892109455e+22,4.634729,10.059679,-1.0
27,50,103,229,1405,-1.0460253056164262e+23,-6.706707720607988e+27,64116.1135,6.706707720607988e+27,301.2005,0.852957,1877.095064,1.0460253056164262e+23,4.634729,10.068451,-1.0
27,51,103,233,1435,-7.67203900574025e+23,-5.004934864325687e+28,65236.0456,5.004934864325687e+28,306.9994,0.850247,1909.46593,7.67203900574025e+23,4.634729,10.085767,-1.0
27,52,103,239,1480,-1.5169415662018632e+25,-1.01507576548124e+30,66915.9438,1.01507576548124e+30,315.2964,0.8463,1958.851883,1.5169415662018632e+25,4.634729,10.111193,-1.0
27,53,103,241,1495,-4.128387505531327e+25,-2.785667030576085e+30,67475.9098,2.785667030576085e+30,318.53,0.845014,1975.08061,4.128387505531327e+25,4.634729,10.119526,-1.0
27,54,103,251,1570,-5.938204239673195e+27,-4.1731169787421254e+32,70275.7401,4.1731169787421254e+32,331.9382,0.838796,2056.620867,5.938204239673195e+27,4.634729,10.160182,-1.0
27,55,103,257,1615,-1.175610995596109e+29,-8.459183955844375e+33,71955.6383,8.459183955844375e+33,340.2821,0.835225,2105.994704,1.175610995596109e+29,4.634729,10.183805,-1.0
27,56,103,263,1662,-2.3282902994507202e+30,-1.7144490521400905e+35,73635.5365,1.7144490521400905e+35,348.6408,0.831766,2156.394727,2.3282902994507202e+30,4.634729,10.206883,-1.0
27,57,103,269,1707,-4.612830082017808e+31,-3.474173024605236e+36,75315.4346,3.474173024605236e+36,357.0136,0.828413,2204.997802,4.612830082017808e+31,4.634729,10.22944,-1.0
27,58,103,271,1722,-1.2555138190780246e+32,-9.526261407903153e+36,75875.4007,9.526261407903153e+36,360.1648,0.827317,2220.852159,1.2555138190780246e+32,4.634729,10.236848,-1.0
27,59,103,277,1768,-2.4883213954389964e+33,-1.92982509452559e+38,77555.2988,1.92982509452559e+38,368.5384,0.824096,2269.919103,2.4883213954389964e+33,4.634729,10.258746,-1.0
27,60,103,281,1799,-1.8277572115694593e+34,-1.437992207610253e+39,78675.231,1.437992207610253e+39,374.2821,0.822,2303.295482,1.8277572115694593e+34,4.634729,10.273084,-1.0
27,61,103,283,1815,-4.97418764802718e+34,-3.941307382947055e+39,79235.197,3.941307382947055e+39,377.3577,0.820968,2320.088523,4.97418764802718e+34,4.634729,10.280176,-1.0
27,62,103,293,1892,-7.188599968595169e+36,-5.897169946801433e+41,82035.0273,5.897169946801433e+41,391.0741,0.815949,2401.482998,7.188599968595169e+36,4.634729,10.314902,-1.0
27,63,103,307,2001,-7.584192800557506e+39,-6.51897697198757e+44,85954.7897,6.51897697198757e+44,410.1939,0.809298,2516.571049,7.584192800557506e+39,4.634729,10.361577,-1.0
27,64,103,311,2032,-5.575656719018525e+40,-4.854987577223304e+45,87074.7218,4.854987577223304e+45,415.9769,0.807473,2548.895988,5.575656719018525e+40,4.634729,10.374522,-1.0
27,65,103,313,2048,-1.5176556814867782e+41,-1.329992819377219e+46,87634.6879,1.329992819377219e+46,419.0538,0.806572,2565.97527,1.5176556814867782e+41,4.634729,10.380932,-1.0
27,66,103,317,2079,-1.1157389147017053e+42,-9.902698337238137e+46,88754.62,9.902698337238137e+46,424.807,0.804794,2597.979353,1.1157389147017053e+42,4.634729,10.393631,-1.0
27,67,103,331,2189,-1.180648598705258e+45,-1.094158796900527e+50,92674.3824,1.094158796900527e+50,444.1191,0.798799,2712.786687,1.180648598705258e+45,4.634729,10.436847,-1.0
27,68,103,337,2237,-2.3464929278016045e+46,-2.2140165201285023e+51,94354.2805,2.2140165201285023e+51,452.6222,0.796334,2762.08288,2.3464929278016045e+46,4.634729,10.454812,-1.0
27,69,103,347,2317,-3.406921870760929e+48,-3.3099646502431096e+53,97154.1108,3.3099646502431096e+53,466.5817,0.792353,2844.198987,3.406921870760929e+48,4.634729,10.484054,-1.0
27,70,103,349,2333,-9.274386241783211e+48,-9.062380903150646e+53,97714.0769,9.062380903150646e+53,469.6519,0.791575,2860.577436,9.274386241783211e+48,4.634729,10.489801,-1.0
27,71,103,353,2365,-6.823465786963489e+49,-6.743904790063721e+54,98834.009,6.743904790063721e+54,475.4371,0.790037,2894.174449,6.823465786963489e+49,4.634729,10.501197,-1.0
27,72,103,359,2413,-1.3570810767586685e+51,-1.3640552137274668e+56,100513.9072,1.3640552137274668e+56,483.9632,0.787774,2942.724886,1.3570810767586685e+51,4.634729,10.518051,-1.0
27,73,103,367,2477,-7.298057629747396e+52,-7.49902945333431e+57,102753.7714,7.49902945333431e+57,495.2495,0.784834,3007.468699,7.298057629747396e+52,4.634729,10.540091,-1.0
27,74,103,373,2525,-1.452119630387901e+54,-1.5165018165250909e+59,104433.6696,1.5165018165250909e+59,503.7949,0.782685,3056.765138,1.452119630387901e+54,4.634729,10.556307,-1.0
27,75,103,379,2574,-2.889816296319045e+55,-3.066487173085434e+60,106113.5677,3.066487173085434e+60,512.3461,0.780581,3106.396353,2.889816296319045e+55,4.634729,10.572265,-1.0
27,76,103,383,2606,-2.127040700281494e+56,-2.2809001861645314e+61,107233.4999,2.2809001861645314e+61,518.1321,0.779203,3139.049508,2.127040700281494e+56,4.634729,10.582764,-1.0
27,77,103,389,2655,-4.2339622825881994e+57,-4.611352192888737e+62,108913.398,4.611352192888737e+62,526.6889,0.777172,3188.055482,4.2339622825881994e+57,4.634729,10.598308,-1.0
27,78,103,397,2720,-2.279743288381448e+59,-2.53400903590484e+64,111153.2622,2.53400903590484e+64,538.0319,0.774528,3253.369017,2.279743288381448e+59,4.634729,10.618665,-1.0
27,79,103,401,2753,-1.6783683766027062e+60,-1.8843577895540975e+65,112273.1944,1.8843577895540975e+65,543.8179,0.773233,3286.71854,1.6783683766027062e+60,4.634729,10.62869,-1.0
27,80,103,409,2818,-9.041026207233153e+61,-1.0353155637599603e+67,114513.0586,1.0353155637599603e+67,555.1799,0.770693,3352.153804,9.041026207233153e+61,4.634729,10.648444,-1.0
27,81,103,419,2901,-1.317943943380952e+64,-1.5461181136780277e+69,117312.8889,1.5461181136780277e+69,569.3446,0.76761,3434.43293,1.317943943380952e+64,4.634729,10.6726,-1.0
27,82,103,421,2917,-3.58746575764927e+64,-4.2286483080865705e+69,117872.8549,4.2286483080865705e+69,572.3449,0.767005,3450.723488,3.58746575764927e+64,4.634729,10.677362,-1.0
27,83,103,431,2999,-5.232354008237241e+66,-6.31402208147388e+71,120672.6852,6.31402208147388e+71,586.5338,0.764037,3532.038509,5.232354008237241e+66,4.634729,10.700837,-1.0
27,84,103,433,3016,-1.4242347310436566e+67,-1.7266375247159885e+72,121232.6513,1.7266375247159885e+72,589.5249,0.763454,3549.458357,1.4242347310436566e+67,4.634729,10.705467,-1.0
27,85,103,439,3065,-2.838299454994646e+68,-3.488626220802675e+73,122912.5494,3.488626220802675e+73,598.1201,0.761727,3597.802641,2.838299454994646e+68,4.634729,10.719228,-1.0
27,86,103,443,3099,-2.0904882670624193e+69,-2.5928844741649506e+74,124032.4816,2.5928844741649506e+74,603.9042,0.760593,3631.308684,2.0904882670624193e+69,4.634729,10.728299,-1.0
27,87,103,449,3149,-4.166764601838155e+70,-5.2381389383323886e+75,125712.3797,5.2381389383323886e+75,612.502,0.758918,3680.583984,4.166764601838155e+70,4.634729,10.741752,-1.0
27,88,103,457,3215,-2.2479608548948926e+72,-2.876316356897075e+77,127952.2439,2.876316356897075e+77,623.9236,0.75673,3746.135973,2.2479608548948926e+72,4.634729,10.759412,-1.0
27,89,103,461,3249,-1.6559478287807168e+73,-2.1373678970375307e+78,129072.1761,2.1373678970375307e+78,629.7062,0.755654,3778.839374,1.6559478287807168e+73,4.634729,10.768127,-1.0
27,90,103,463,3265,-4.506997505864256e+73,-5.842517412028877e+78,129632.1421,5.842517412028877e+78,632.6524,0.755121,3795.021653,4.506997505864256e+73,4.634729,10.772456,-1.0
27,91,103,467,3298,-3.320013375991506e+74,-4.340986353845865e+79,130752.0742,4.340986353845865e+79,638.4194,0.754065,3827.576336,3.320013375991506e+74,4.634729,10.781058,-1.0
27,92,103,479,3399,-1.3129896707414068e+77,-1.760875007831164e+82,134111.8706,1.760875007831164e+82,655.5311,0.750965,3926.176084,1.3129896707414068e+77,4.634729,10.80643,-1.0
27,93,103,487,3466,-7.08913668353862e+78,-9.666160850159109e+83,136351.7348,9.666160850159109e+83,666.9792,0.748955,3991.570891,7.08913668353862e+78,4.634729,10.822993,-1.0
27,94,103,491,3500,-5.223387378995248e+79,-7.180677699105762e+84,137471.6669,7.180677699105762e+84,672.7583,0.747966,4023.905151,5.223387378995248e+79,4.634729,10.831173,-1.0
27,95,103,499,3567,-2.821038318790255e+81,-3.941315829152081e+86,139711.5311,3.941315829152081e+86,684.2151,0.74602,4089.730286,2.821038318790255e+81,4.634729,10.847335,-1.0
27,96,103,503,3602,-2.0787598666038095e+82,-2.9275479376050857e+87,140831.4633,2.9275479376050857e+87,689.9924,0.745063,4123.240087,2.0787598666038095e+82,4.634729,10.855319,-1.0
27,97,103,509,3652,-4.14751745651648e+83,-5.910683592439603e+88,142511.3614,5.910683592439603e+88,698.6118,0.743645,4172.130758,4.14751745651648e+83,4.634729,10.867177,-1.0
27,98,103,521,3754,-1.6430937503521833e+86,-2.3967998767307554e+91,145871.1578,2.3967998767307554e+91,715.7693,0.740875,4270.228946,1.6430937503521833e+86,4.634729,10.890479,-1.0
27,99,103,523,3771,-4.471954946905903e+86,-6.54833388535588e+91,146431.1238,6.54833388535588e+91,718.704,0.740422,4286.158107,4.471954946905903e+86,4.634729,10.89431,-1.0
27,100,103,541,3924,-3.5207450969741087e+90,-5.332901409602276e+95,151470.8183,5.332901409602276e+95,744.4,0.736441,4434.029253,3.5207450969741087e+90,4.634729,10.928148,-1.0
28,28,107,107,578,0.9999284,31119.3805,31121.6087,2.2282,0.0,1.0,911.234951,0.847449,4.672829,9.345658,0.4999821
28,29,107,109,591,0.99649737,31592.276,31703.321,6.164,104.881,0.996053,927.850859,0.735306,4.672829,9.364177,0.49912281
28,30,107,113,618,0.99479362,32695.6287,32866.7456,46.3248,124.7921,0.988459,961.669572,0.493158,4.672829,9.400217,0.49869501
28,31,107,127,715,-0.40194757,-14847.4336,36938.7318,51641.0207,145.1447,0.964626,1081.171002,0.194689,4.672829,9.517016,-0.28670657
28,32,107,131,743,-9.17894956,-349737.7714,38102.1564,387684.041,155.8868,0.95849,1115.065359,8.80689,4.672829,9.548026,-0.90175804
28,33,107,137,786,-197.45117857,-7867895.0294,39847.2933,7907575.5541,166.7687,0.949766,1166.943613,197.033721,4.672829,9.59281,-0.99496098
28,34,107,139,800,-538.67302345,-21778014.7004,40429.0056,21818270.442,173.264,0.946976,1183.712775,538.515982,4.672829,9.607303,-0.99814703
28,35,107,149,871,-75808.35305148,-3285349594.0168,43337.5672,3285392745.1603,186.4237,0.933829,1267.570572,75807.219994,4.672829,9.676775,-0.99998681
28,36,107,151,886,-206225.18425347,-9057261507.6646,43919.2795,9057305235.165,191.779,0.931347,1285.695023,206225.146069,4.672829,9.690109,-0.99999515
28,37,107,157,929,-4038815.75946303,-184430164749.5442,45664.4164,184430210213.3043,200.6564,0.92417,1336.690185,4038815.627703,4.672829,9.729075,-0.99999975
28,38,107,163,973,-79184572.02459642,-3754105193492.924,47409.5534,3754105240693.0957,209.3815,0.917365,1387.921454,79184572.013824,4.672829,9.766579,-0.99999999
28,39,107,167,1002,-578550376.8080468,-28101914720385.613,48572.978,28101914768742.69,215.8991,0.91302,1421.850567,578550376.688775,4.672829,9.790823,-1.0
28,40,107,173,1046,-11360375521.100431,-571632681080126.0,50318.1149,571632681130219.8,224.3941,0.906766,1473.020132,11360375521.061989,4.672829,9.82612,-1.0
28,41,107,179,1091,-223270393582.17386,-1.1624182734056342e+16,52063.2519,1.1624182734108174e+16,232.8406,0.900806,1524.724892,223270393581.59628,4.672829,9.860215,-1.0
28,42,107,181,1106,-607481130960.0211,-3.19808223744144e+16,52644.9642,3.198082237446681e+16,236.8006,0.898881,1541.742249,607481130959.4558,4.672829,9.871326,-1.0
28,43,107,191,1181,-86449003703958.34,-4.80254695144662e+18,55553.5257,4.802546951446675e+18,249.6475,0.889677,1626.399919,86449003703958.27,4.672829,9.925102,-1.0
28,44,107,193,1196,-235246214226693.9,-1.3205602233508495e+19,56135.238,1.320560223350855e+19,253.4257,0.887916,1644.152066,235246214226693.1,4.672829,9.935519,-1.0
28,45,107,197,1226,-1722196127832197.8,-9.867953496661166e+19,57298.6627,9.86795349666117e+19,259.405,0.884469,1677.691227,1722196127832197.5,4.672829,9.956033,-1.0
28,46,107,199,1241,-4685575056145187.0,-2.712028412155922e+20,57880.375,2.7120284121559227e+20,262.9741,0.882781,1694.017565,4685575056145187.0,4.672829,9.966134,-1.0
28,47,107,211,1332,-1.8020648875056576e+18,-1.1059389140002189e+23,61370.6488,1.1059389140002189e+23,278.3655,0.873123,1796.465141,1.8020648875056576e+18,4.672829,10.024687,-1.0
28,48,107,223,1425,-6.951629188862548e+20,-4.508890835194777e+25,64860.9227,4.508890835194777e+25,293.9579,0.864191,1898.829373,6.951629188862548e+20,4.672829,10.080001,-1.0
